medal_date,medal_code,name,gender,country_long,discipline,url_event,code_athlete,disciplines,birth_date,age_at_medal
2024-08-08,3.0,ABHISHEK Abhishek,Male,India,Hockey,/en/paris-2024/results/hockey/men/fnl-000200--,1543026,['Hockey'],1999-08-15,25
2024-08-08,3.0,SINGH Manpreet,Male,India,Hockey,/en/paris-2024/results/hockey/men/fnl-000200--,1543059,['Hockey'],1992-06-26,32
2024-08-08,3.0,SINGH Hardik,Male,India,Hockey,/en/paris-2024/results/hockey/men/fnl-000200--,1543020,['Hockey'],1998-09-23,25
2024-08-08,3.0,SINGH Gurjant,Male,India,Hockey,/en/paris-2024/results/hockey/men/fnl-000200--,1543033,['Hockey'],1995-01-26,29
2024-08-08,3.0,SANJAY Sanjay,Male,India,Hockey,/en/paris-2024/results/hockey/men/fnl-000200--,1543061,['Hockey'],2001-05-05,23
2024-08-08,3.0,SINGH Mandee,Male,India,Hockey,/en/paris-2024/results/hockey/men/fnl-000200--,1543022,['Hockey'],1995-01-25,29
2024-08-08,3.0,SINGH Harmanpreet,Male,India,Hockey,/en/paris-2024/results/hockey/men/fnl-000200--,1543017,['Hockey'],1996-01-06,28
2024-08-08,3.0,UPADHYAY Lalit Kumar,Male,India,Hockey,/en/paris-2024/results/hockey/men/fnl-000200--,1543028,['Hockey'],1993-12-01,30
2024-08-08,3.0,PARATTU RAVEENDRAN Sreejesh,Male,India,Hockey,/en/paris-2024/results/hockey/men/fnl-000200--,1543015,['Hockey'],1988-05-08,36
2024-08-08,3.0,SUMIT Sumit,Male,India,Hockey,/en/paris-2024/results/hockey/men/fnl-000200--,1543064,['Hockey'],1996-12-20,27
2024-08-08,3.0,SINGH Shamsher,Male,India,Hockey,/en/paris-2024/results/hockey/men/fnl-000200--,1543024,['Hockey'],1997-07-29,27
2024-08-08,3.0,PAL Raj Kumar,Male,India,Hockey,/en/paris-2024/results/hockey/men/fnl-000200--,1543029,['Hockey'],1998-05-01,26
2024-08-08,3.0,ROHIDAS Amit,Male,India,Hockey,/en/paris-2024/results/hockey/men/fnl-000200--,1543031,['Hockey'],1993-05-10,31
2024-08-08,3.0,PRASAD Vivek Sagar,Male,India,Hockey,/en/paris-2024/results/hockey/men/fnl-000200--,1543021,['Hockey'],2000-02-25,24
2024-08-08,3.0,SINGH Sukhjeet,Male,India,Hockey,/en/paris-2024/results/hockey/men/fnl-000200--,1543030,['Hockey'],1996-12-05,27
2024-08-08,1.0,VADLAU Lara,Female,Austria,Sailing,/en/paris-2024/results/sailing/mixed-dinghy/fnl-000100--,1566451,['Sailing'],1994-03-29,30
2024-08-08,1.0,MAEHR Lukas,Male,Austria,Sailing,/en/paris-2024/results/sailing/mixed-dinghy/fnl-000100--,1566447,['Sailing'],1990-04-23,34
2024-08-08,2.0,OKADA Keiju,Male,Japan,Sailing,/en/paris-2024/results/sailing/mixed-dinghy/fnl-000100--,1941435,['Sailing'],1995-12-02,28
2024-08-08,2.0,YOSHIOKA Miho,Female,Japan,Sailing,/en/paris-2024/results/sailing/mixed-dinghy/fnl-000100--,1941438,['Sailing'],1990-08-27,33
2024-08-08,3.0,DAHLBERG Anton,Male,Sweden,Sailing,/en/paris-2024/results/sailing/mixed-dinghy/fnl-000100--,1564652,['Sailing'],1985-05-10,39
2024-08-08,3.0,KARLSSON Lovisa,Female,Sweden,Sailing,/en/paris-2024/results/sailing/mixed-dinghy/fnl-000100--,1564651,['Sailing'],1995-05-24,29
2024-08-08,1.0,TITA Ruggero,Male,Italy,Sailing,/en/paris-2024/results/sailing/mixed-multihull/fnl-000100--,1899650,['Sailing'],1992-03-20,32
2024-08-08,1.0,BANTI Caterina Marianna,Female,Italy,Sailing,/en/paris-2024/results/sailing/mixed-multihull/fnl-000100--,1899647,['Sailing'],1987-06-13,37
2024-08-08,2.0,MAJDALANI Mateo,Male,Argentina,Sailing,/en/paris-2024/results/sailing/mixed-multihull/fnl-000100--,1538041,['Sailing'],1994-07-15,30
2024-08-08,2.0,BOSCO Eugenia,Female,Argentina,Sailing,/en/paris-2024/results/sailing/mixed-multihull/fnl-000100--,1538028,['Sailing'],1997-06-12,27
2024-08-08,3.0,WILKINSON Micah,Male,New Zealand,Sailing,/en/paris-2024/results/sailing/mixed-multihull/fnl-000100--,1918835,['Sailing'],1996-02-06,28
2024-08-08,3.0,DAWSON Erica,Female,New Zealand,Sailing,/en/paris-2024/results/sailing/mixed-multihull/fnl-000100--,1918832,['Sailing'],1994-07-24,30
2024-08-09,1.0,ADJIBI Eliezer,Male,Canada,Athletics,/en/paris-2024/results/athletics/men-s-4-x-100m-relay/fnl-000100--,1974038,['Athletics'],2000-09-23,23
2024-08-09,1.0,ASEMOTA Duan,Male,Canada,Athletics,/en/paris-2024/results/athletics/men-s-4-x-100m-relay/fnl-000100--,1974049,['Athletics'],1996-08-29,27
2024-08-09,1.0,BLAKE Jerome,Male,Canada,Athletics,/en/paris-2024/results/athletics/men-s-4-x-100m-relay/fnl-000100--,1974065,['Athletics'],1995-08-18,28
2024-08-09,1.0,BROWN Aaron,Male,Canada,Athletics,/en/paris-2024/results/athletics/men-s-4-x-100m-relay/fnl-000100--,1974072,['Athletics'],1992-05-27,32
2024-08-09,1.0,De GRASSE Andre,Male,Canada,Athletics,/en/paris-2024/results/athletics/men-s-4-x-100m-relay/fnl-000100--,1974096,['Athletics'],1994-11-10,29
2024-08-09,1.0,RODNEY Brendon,Male,Canada,Athletics,/en/paris-2024/results/athletics/men-s-4-x-100m-relay/fnl-000100--,1974289,['Athletics'],1992-04-09,32
2024-08-09,2.0,MASWANGANYI Shaun,Male,South Africa,Athletics,/en/paris-2024/results/athletics/men-s-4-x-100m-relay/fnl-000100--,1981059,['Athletics'],2001-02-01,23
2024-08-09,2.0,NKOANA Bradley,Male,South Africa,Athletics,/en/paris-2024/results/athletics/men-s-4-x-100m-relay/fnl-000100--,4343340,['Athletics'],2005-01-27,19
2024-08-09,2.0,RICHARDSON Benjamin,Male,South Africa,Athletics,/en/paris-2024/results/athletics/men-s-4-x-100m-relay/fnl-000100--,1981060,['Athletics'],2003-12-19,20
2024-08-09,2.0,SIMBINE Akani,Male,South Africa,Athletics,/en/paris-2024/results/athletics/men-s-4-x-100m-relay/fnl-000100--,1981055,['Athletics'],1993-09-21,30
2024-08-09,2.0,WALAZA Bayanda,Male,South Africa,Athletics,/en/paris-2024/results/athletics/men-s-4-x-100m-relay/fnl-000100--,4339445,['Athletics'],2006-02-09,18
2024-08-09,3.0,AZU Jeremiah,Male,Great Britain,Athletics,/en/paris-2024/results/athletics/men-s-4-x-100m-relay/fnl-000100--,1924439,['Athletics'],2001-05-15,23
2024-08-09,3.0,HINCHLIFFE Louie,Male,Great Britain,Athletics,/en/paris-2024/results/athletics/men-s-4-x-100m-relay/fnl-000100--,3557190,['Athletics'],2002-07-18,22
2024-08-09,3.0,HUGHES Zharnel,Male,Great Britain,Athletics,/en/paris-2024/results/athletics/men-s-4-x-100m-relay/fnl-000100--,1924431,['Athletics'],1995-07-13,29
2024-08-09,3.0,KILTY Richard,Male,Great Britain,Athletics,/en/paris-2024/results/athletics/men-s-4-x-100m-relay/fnl-000100--,1924442,['Athletics'],1989-09-02,34
2024-08-09,3.0,MITCHELL-BLAKE Nethaneel,Male,Great Britain,Athletics,/en/paris-2024/results/athletics/men-s-4-x-100m-relay/fnl-000100--,1924457,['Athletics'],1994-04-02,30
2024-08-09,1.0,DAVIS Tamari,Female,United States of America,Athletics,/en/paris-2024/results/athletics/women-s-4-x-100m-relay/fnl-000100--,1960709,['Athletics'],2003-02-15,21
2024-08-09,1.0,HOBBS Aleia,Female,United States of America,Athletics,/en/paris-2024/results/athletics/women-s-4-x-100m-relay/fnl-000100--,1960115,['Athletics'],1996-02-24,28
2024-08-09,1.0,JEFFERSON Melissa,Female,United States of America,Athletics,/en/paris-2024/results/athletics/women-s-4-x-100m-relay/fnl-000100--,1961011,['Athletics'],2001-02-21,23
2024-08-09,1.0,RICHARDSON Sha'carri,Female,United States of America,Athletics,/en/paris-2024/results/athletics/women-s-4-x-100m-relay/fnl-000100--,1960181,['Athletics'],2000-03-25,24
2024-08-09,1.0,TERRY Twanisha,Female,United States of America,Athletics,/en/paris-2024/results/athletics/women-s-4-x-100m-relay/fnl-000100--,1965942,['Athletics'],1999-01-24,25
2024-08-09,1.0,THOMAS Gabrielle,Female,United States of America,Athletics,/en/paris-2024/results/athletics/women-s-4-x-100m-relay/fnl-000100--,1965868,['Athletics'],1996-12-07,27
2024-08-09,2.0,ASHER-SMITH Dina,Female,Great Britain,Athletics,/en/paris-2024/results/athletics/women-s-4-x-100m-relay/fnl-000100--,1924384,['Athletics'],1995-12-04,28
2024-08-09,2.0,HENRY Desiree,Female,Great Britain,Athletics,/en/paris-2024/results/athletics/women-s-4-x-100m-relay/fnl-000100--,1956843,['Athletics'],1995-08-26,28
2024-08-09,2.0,HUNT Amy,Female,Great Britain,Athletics,/en/paris-2024/results/athletics/women-s-4-x-100m-relay/fnl-000100--,1924432,['Athletics'],2002-05-15,22
2024-08-09,2.0,LANSIQUOT Imani,Female,Great Britain,Athletics,/en/paris-2024/results/athletics/women-s-4-x-100m-relay/fnl-000100--,1924446,['Athletics'],1997-12-17,26
2024-08-09,2.0,NEITA Daryll,Female,Great Britain,Athletics,/en/paris-2024/results/athletics/women-s-4-x-100m-relay/fnl-000100--,1924460,['Athletics'],1996-08-29,27
2024-08-09,2.0,WILLIAMS Bianca,Female,Great Britain,Athletics,/en/paris-2024/results/athletics/women-s-4-x-100m-relay/fnl-000100--,1924507,['Athletics'],1993-12-18,30
2024-08-09,3.0,BURGHARDT Alexandra,Female,Germany,Athletics,/en/paris-2024/results/athletics/women-s-4-x-100m-relay/fnl-000100--,1920096,['Athletics'],1994-04-28,30
2024-08-09,3.0,HAASE Rebekka,Female,Germany,Athletics,/en/paris-2024/results/athletics/women-s-4-x-100m-relay/fnl-000100--,1920119,['Athletics'],1993-01-02,31
2024-08-09,3.0,JUNK Sophia,Female,Germany,Athletics,/en/paris-2024/results/athletics/women-s-4-x-100m-relay/fnl-000100--,1920142,['Athletics'],1999-03-01,25
2024-08-09,3.0,LUECKENKEMPER Gina,Female,Germany,Athletics,/en/paris-2024/results/athletics/women-s-4-x-100m-relay/fnl-000100--,1920164,['Athletics'],1996-11-21,27
2024-08-09,3.0,MAYER Lisa,Female,Germany,Athletics,/en/paris-2024/results/athletics/women-s-4-x-100m-relay/fnl-000100--,1920169,['Athletics'],1996-05-02,28
2024-08-09,1.0,SILVA RAMOS Ana Patricia,Female,Brazil,Beach Volleyball,/en/paris-2024/results/beach-volleyball/women/fnl-000100--,1964058,['Beach Volleyball'],1997-09-29,26
2024-08-09,1.0,SANTOS LISBOA Eduarda,Female,Brazil,Beach Volleyball,/en/paris-2024/results/beach-volleyball/women/fnl-000100--,1964088,['Beach Volleyball'],1998-08-01,26
2024-08-09,2.0,HUMANA-PAREDES Melissa,Female,Canada,Beach Volleyball,/en/paris-2024/results/beach-volleyball/women/fnl-000100--,1967340,['Beach Volleyball'],1992-10-10,31
2024-08-09,2.0,WILKERSON Brandie,Female,Canada,Beach Volleyball,/en/paris-2024/results/beach-volleyball/women/fnl-000100--,1967346,['Beach Volleyball'],1992-07-01,32
2024-08-09,3.0,HUEBERLI Tanja,Female,Switzerland,Beach Volleyball,/en/paris-2024/results/beach-volleyball/women/fnl-000200--,1976570,['Beach Volleyball'],1992-08-27,31
2024-08-09,3.0,BRUNNER Nina,Female,Switzerland,Beach Volleyball,/en/paris-2024/results/beach-volleyball/women/fnl-000200--,1976465,['Beach Volleyball'],1995-10-14,28
2024-08-09,1.0,SCHOPF Jacob,Male,Germany,Canoe Sprint,/en/paris-2024/results/canoe-sprint/men-s-kayak-double-500m/fnl---------,1913746,['Canoe Sprint'],1999-06-08,25
2024-08-09,1.0,LEMKE Max,Male,Germany,Canoe Sprint,/en/paris-2024/results/canoe-sprint/men-s-kayak-double-500m/fnl---------,1913736,['Canoe Sprint'],1996-12-02,27
2024-08-09,2.0,NADAS Bence,Male,Hungary,Canoe Sprint,/en/paris-2024/results/canoe-sprint/men-s-kayak-double-500m/fnl---------,1570441,['Canoe Sprint'],1996-04-17,28
2024-08-09,2.0,TOTKA Sandor,Male,Hungary,Canoe Sprint,/en/paris-2024/results/canoe-sprint/men-s-kayak-double-500m/fnl---------,1570845,['Canoe Sprint'],1994-07-27,30
2024-08-09,3.0,van der WESTHUYZEN Jean,Male,Australia,Canoe Sprint,/en/paris-2024/results/canoe-sprint/men-s-kayak-double-500m/fnl---------,1940218,['Canoe Sprint'],1998-12-09,25
2024-08-09,3.0,GREEN Tom,Male,Australia,Canoe Sprint,/en/paris-2024/results/canoe-sprint/men-s-kayak-double-500m/fnl---------,1940223,['Canoe Sprint'],1999-06-03,25
2024-08-09,1.0,XU Shixiao,Female,People's Republic of China,Canoe Sprint,/en/paris-2024/results/canoe-sprint/women-s-canoe-double-500m/fnl---------,1927382,['Canoe Sprint'],1992-02-16,32
2024-08-09,1.0,SUN Mengya,Female,People's Republic of China,Canoe Sprint,/en/paris-2024/results/canoe-sprint/women-s-canoe-double-500m/fnl---------,1927383,['Canoe Sprint'],2001-05-03,23
2024-08-09,2.0,LUZAN Liudmyla,Female,Ukraine,Canoe Sprint,/en/paris-2024/results/canoe-sprint/women-s-canoe-double-500m/fnl---------,1897153,['Canoe Sprint'],1997-03-27,27
2024-08-09,2.0,RYBACHOK Anastasiia,Female,Ukraine,Canoe Sprint,/en/paris-2024/results/canoe-sprint/women-s-canoe-double-500m/fnl---------,1897155,['Canoe Sprint'],1998-04-13,26
2024-08-09,3.0,MACKENZIE Sloan,Female,Canada,Canoe Sprint,/en/paris-2024/results/canoe-sprint/women-s-canoe-double-500m/fnl---------,1964583,['Canoe Sprint'],2002-05-16,22
2024-08-09,3.0,VINCENT Katie,Female,Canada,Canoe Sprint,/en/paris-2024/results/canoe-sprint/women-s-canoe-double-500m/fnl---------,1964547,['Canoe Sprint'],1996-03-12,28
2024-08-09,1.0,CARRINGTON Lisa,Female,New Zealand,Canoe Sprint,/en/paris-2024/results/canoe-sprint/women-s-kayak-double-500m/fnl---------,1945383,['Canoe Sprint'],1989-06-23,35
2024-08-09,1.0,HOSKIN Alicia,Female,New Zealand,Canoe Sprint,/en/paris-2024/results/canoe-sprint/women-s-kayak-double-500m/fnl---------,1945378,['Canoe Sprint'],2000-02-06,24
2024-08-09,2.0,CSIPES Tamara,Female,Hungary,Canoe Sprint,/en/paris-2024/results/canoe-sprint/women-s-kayak-double-500m/fnl---------,1568350,['Canoe Sprint'],1989-08-24,34
2024-08-09,2.0,GAZSO Alida Dora,Female,Hungary,Canoe Sprint,/en/paris-2024/results/canoe-sprint/women-s-kayak-double-500m/fnl---------,1568750,['Canoe Sprint'],2000-04-18,24
2024-08-09,3.0,PASZEK Paulina,Female,Germany,Canoe Sprint,/en/paris-2024/results/canoe-sprint/women-s-kayak-double-500m/fnl---------,1913800,['Canoe Sprint'],1997-10-26,26
2024-08-09,3.0,HAKE Jule Marie,Female,Germany,Canoe Sprint,/en/paris-2024/results/canoe-sprint/women-s-kayak-double-500m/fnl---------,1913749,['Canoe Sprint'],1999-09-24,24
2024-08-09,3.0,PUPP Noemi,Female,Hungary,Canoe Sprint,/en/paris-2024/results/canoe-sprint/women-s-kayak-double-500m/fnl---------,1570556,['Canoe Sprint'],1998-07-28,26
2024-08-09,3.0,FOJT Sara,Female,Hungary,Canoe Sprint,/en/paris-2024/results/canoe-sprint/women-s-kayak-double-500m/fnl---------,1568745,['Canoe Sprint'],2003-12-03,20
2024-08-09,1.0,GUAZZINI Vittoria,Female,Italy,Cycling Track,/en/paris-2024/results/cycling-track/women-s-madison/fnl-000100--,1923042,['Cycling Track'],2000-12-26,23
2024-08-09,1.0,CONSONNI Chiara,Female,Italy,Cycling Track,/en/paris-2024/results/cycling-track/women-s-madison/fnl-000100--,1923048,['Cycling Track'],1999-06-24,25
2024-08-09,2.0,EVANS Neah,Female,Great Britain,Cycling Track,/en/paris-2024/results/cycling-track/women-s-madison/fnl-000100--,1912519,['Cycling Track'],1990-08-01,34
2024-08-09,2.0,BARKER Elinor,Female,Great Britain,Cycling Track,/en/paris-2024/results/cycling-track/women-s-madison/fnl-000100--,1912507,['Cycling Track'],1994-09-07,29
2024-08-09,3.0,van BELLE Lisa,Female,Netherlands,Cycling Track,/en/paris-2024/results/cycling-track/women-s-madison/fnl-000100--,1969170,['Cycling Track'],2004-01-30,20
2024-08-09,3.0,van der DUIN Maike,Female,Netherlands,Cycling Track,/en/paris-2024/results/cycling-track/women-s-madison/fnl-000100--,1969173,['Cycling Track'],2001-09-12,22
2024-08-09,1.0,TENAS Arnau,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942296,['Football'],2001-05-30,23
2024-08-09,1.0,PUBILL Marc,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942269,['Football'],2003-06-20,21
2024-08-09,1.0,MIRANDA Juan,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942241,['Football'],2000-01-19,24
2024-08-09,1.0,GARCIA Eric,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942076,['Football'],2001-01-09,23
2024-08-09,1.0,CUBARSI Pau,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942056,['Football'],2007-01-22,17
2024-08-09,1.0,BARRIOS Pablo,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942037,['Football'],2003-06-15,21
2024-08-09,1.0,LOPEZ Diego,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942222,['Football'],2002-05-13,22
2024-08-09,1.0,TURRIENTES Benat,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942301,['Football'],2002-01-31,22
2024-08-09,1.0,RUIZ Abel,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942280,['Football'],2000-01-28,24
2024-08-09,1.0,BAENA Alex,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942033,['Football'],2001-07-20,23
2024-08-09,1.0,LOPEZ Fermin,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942221,['Football'],2003-05-11,21
2024-08-09,1.0,PACHECO Jon,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942259,['Football'],2001-01-08,23
2024-08-09,1.0,GARCIA Joan,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942077,['Football'],2001-05-04,23
2024-08-09,1.0,OROZ Aimar,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942257,['Football'],2001-11-27,22
2024-08-09,1.0,GUTIERREZ Miguel,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942099,['Football'],2001-07-27,23
2024-08-09,1.0,BERNABE Adrian,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942039,['Football'],2001-05-26,23
2024-08-09,1.0,GOMEZ Sergio,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942089,['Football'],2000-09-04,23
2024-08-09,1.0,OMORODION Samu,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942256,['Football'],2004-05-05,20
2024-08-09,1.0,MOSQUERA Cristhian,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942248,['Football'],2004-06-27,20
2024-08-09,1.0,SANCHEZ Juanlu,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942289,['Football'],2003-08-15,21
2024-08-09,1.0,CAMELLO Sergio,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942046,['Football'],2001-02-10,23
2024-08-09,1.0,ITURBE Alejandro,Male,Spain,Football,/en/paris-2024/results/football/men/fnl-000100--,1942104,['Football'],2003-09-02,20
2024-08-09,2.0,NKAMBADIO Obed,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,1900695,['Football'],2003-02-07,21
2024-08-09,2.0,LUKEBA Castello,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,1900683,['Football'],2002-12-17,21
2024-08-09,2.0,TRUFFERT Adrien,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,1900718,['Football'],2001-11-20,22
2024-08-09,2.0,BADE Loic,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,4669223,['Football'],2000-04-11,24
2024-08-09,2.0,SILDILLIA Kiliann,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,1900709,['Football'],2002-05-16,22
2024-08-09,2.0,KONE Manu,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,1900672,['Football'],2001-05-17,23
2024-08-09,2.0,OLISE Michael,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,1900699,['Football'],2001-12-12,22
2024-08-09,2.0,AKLIOUCHE Maghnes,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,1900626,['Football'],2002-02-25,22
2024-08-09,2.0,KALIMUENDO Arnaud,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,1900668,['Football'],2002-01-20,22
2024-08-09,2.0,LACAZETTE Alexandre,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,1900674,['Football'],1991-05-28,33
2024-08-09,2.0,DOUE Desire,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,1900653,['Football'],2005-06-03,19
2024-08-09,2.0,MILLOT Enzo,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,1900694,['Football'],2002-07-17,22
2024-08-09,2.0,CHOTARD Joris,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,1900644,['Football'],2001-09-24,22
2024-08-09,2.0,MATETA Jean-Philippe,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,3549727,['Football'],1997-06-28,27
2024-08-09,2.0,LOCKO Bradley,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,1900682,['Football'],2002-05-06,22
2024-08-09,2.0,RESTES Guillaume,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,1900702,['Football'],2005-03-11,19
2024-08-09,2.0,MAGASSA Soungoutou,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,1900684,['Football'],2003-10-08,20
2024-08-09,2.0,CHERKI Rayan,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,1900641,['Football'],2003-08-17,20
2024-08-09,2.0,MATSIMA Chrislain,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,1900690,['Football'],2002-05-15,22
2024-08-09,2.0,DIOUF Andy,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,1900651,['Football'],2003-05-17,21
2024-08-09,2.0,LEPENANT Johann,Male,France,Football,/en/paris-2024/results/football/men/fnl-000100--,1900680,['Football'],2002-10-22,21
2024-08-09,3.0,FROHMS Merle,Female,Germany,Football,/en/paris-2024/results/football/women/fnl-000200--,1880591,['Football'],1995-01-28,29
2024-08-09,3.0,LINDER Sarai,Female,Germany,Football,/en/paris-2024/results/football/women/fnl-000200--,1880576,['Football'],1999-10-26,24
2024-08-09,3.0,HENDRICH Kathrin,Female,Germany,Football,/en/paris-2024/results/football/women/fnl-000200--,1880566,['Football'],1992-04-06,32
2024-08-09,3.0,SCHULZE SOLANO Bibiane,Female,Germany,Football,/en/paris-2024/results/football/women/fnl-000200--,1880606,['Football'],1998-11-12,25
2024-08-09,3.0,HEGERING Marina,Female,Germany,Football,/en/paris-2024/results/football/women/fnl-000200--,1880595,['Football'],1990-04-17,34
2024-08-09,3.0,MINGE Janina,Female,Germany,Football,/en/paris-2024/results/football/women/fnl-000200--,1880574,['Football'],1999-06-11,25
2024-08-09,3.0,SCHUELLER Lea,Female,Germany,Football,/en/paris-2024/results/football/women/fnl-000200--,1880572,['Football'],1997-11-12,26
2024-08-09,3.0,LOHMANN Sydney,Female,Germany,Football,/en/paris-2024/results/football/women/fnl-000200--,1880581,['Football'],2000-06-19,24
2024-08-09,3.0,NUESKEN Sjoeke,Female,Germany,Football,/en/paris-2024/results/football/women/fnl-000200--,1880584,['Football'],2001-01-22,23
2024-08-09,3.0,FREIGANG Laura,Female,Germany,Football,/en/paris-2024/results/football/women/fnl-000200--,1880573,['Football'],1998-02-01,26
2024-08-09,3.0,POPP Alexandra,Female,Germany,Football,/en/paris-2024/results/football/women/fnl-000200--,1880564,['Football'],1991-04-06,33
2024-08-09,3.0,BERGER Ann-Katrin,Female,Germany,Football,/en/paris-2024/results/football/women/fnl-000200--,1880602,['Football'],1990-10-09,33
2024-08-09,3.0,DOORSOUN Sara,Female,Germany,Football,/en/paris-2024/results/football/women/fnl-000200--,1880565,['Football'],1991-11-17,32
2024-08-09,3.0,SENSS Elisa,Female,Germany,Football,/en/paris-2024/results/football/women/fnl-000200--,1880609,['Football'],1997-10-01,26
2024-08-09,3.0,GWINN Giulia,Female,Germany,Football,/en/paris-2024/results/football/women/fnl-000200--,1880575,['Football'],1999-07-02,25
2024-08-09,3.0,BRAND Jule,Female,Germany,Football,/en/paris-2024/results/football/women/fnl-000200--,1880592,['Football'],2002-10-16,21
2024-08-09,3.0,BUEHL Klara,Female,Germany,Football,/en/paris-2024/results/football/women/fnl-000200--,1880583,['Football'],2000-12-07,23
2024-08-09,3.0,ENDEMANN Vivien,Female,Germany,Football,/en/paris-2024/results/football/women/fnl-000200--,1880610,['Football'],2001-08-07,23
2024-08-09,3.0,RAUCH Felicitas,Female,Germany,Football,/en/paris-2024/results/football/women/fnl-000200--,1880571,['Football'],1996-04-30,28
2024-08-09,3.0,ANYOMI Nicole,Female,Germany,Football,/en/paris-2024/results/football/women/fnl-000200--,1880578,['Football'],2000-02-10,24
2024-08-09,1.0,VEENENDAAL Anne,Female,Netherlands,Hockey,/en/paris-2024/results/hockey/women/fnl-000100--,1971974,['Hockey'],1995-09-07,28
2024-08-09,1.0,FOKKE Luna Noa,Female,Netherlands,Hockey,/en/paris-2024/results/hockey/women/fnl-000100--,1971927,['Hockey'],2001-03-09,23
2024-08-09,1.0,MOES Freeke,Female,Netherlands,Hockey,/en/paris-2024/results/hockey/women/fnl-000100--,1971955,['Hockey'],1998-11-29,25
2024-08-09,1.0,POST Lisa,Female,Netherlands,Hockey,/en/paris-2024/results/hockey/women/fnl-000100--,1971960,['Hockey'],1999-01-27,25
2024-08-09,1.0,de WAARD Xan,Female,Netherlands,Hockey,/en/paris-2024/results/hockey/women/fnl-000100--,1971978,['Hockey'],1995-11-08,28
2024-08-09,1.0,JANSEN Yibbi,Female,Netherlands,Hockey,/en/paris-2024/results/hockey/women/fnl-000100--,1971940,['Hockey'],1999-11-18,24
2024-08-09,1.0,van LAARHOVEN Renee,Female,Netherlands,Hockey,/en/paris-2024/results/hockey/women/fnl-000100--,1971948,['Hockey'],1997-10-15,26
2024-08-09,1.0,ALBERS Felice,Female,Netherlands,Hockey,/en/paris-2024/results/hockey/women/fnl-000100--,1971903,['Hockey'],1999-12-27,24
2024-08-09,1.0,VERSCHOOR Maria,Female,Netherlands,Hockey,/en/paris-2024/results/hockey/women/fnl-000100--,1971975,['Hockey'],1994-04-22,30
2024-08-09,1.0,KOOLEN Sanne,Female,Netherlands,Hockey,/en/paris-2024/results/hockey/women/fnl-000100--,1971945,['Hockey'],1996-03-23,28
2024-08-09,1.0,MATLA Frederique,Female,Netherlands,Hockey,/en/paris-2024/results/hockey/women/fnl-000100--,1971950,['Hockey'],1996-12-28,27
2024-08-09,1.0,BURG Joosje,Female,Netherlands,Hockey,/en/paris-2024/results/hockey/women/fnl-000100--,1971919,['Hockey'],1997-07-29,27
2024-08-09,1.0,JOCHEMS Marleen,Female,Netherlands,Hockey,/en/paris-2024/results/hockey/women/fnl-000100--,1971942,['Hockey'],2000-01-24,24
